"","Abbreviation","State","Sex","Year","Age","ex"
"1199","ME","Maine","b",2017,"0",78.49
"1200","ME","Maine","b",2018,"0",78.86
"1201","MD","Maryland","b",1959,"0",68.77
"1202","MD","Maryland","b",1960,"0",68.64
"1203","MD","Maryland","b",1961,"0",69.22
"1204","MD","Maryland","b",1962,"0",69.21
"1205","MD","Maryland","b",1963,"0",68.82
"1206","MD","Maryland","b",1964,"0",69.48
"1207","MD","Maryland","b",1965,"0",69.18
"1208","MD","Maryland","b",1966,"0",69.19
"1209","MD","Maryland","b",1967,"0",69.76
"1210","MD","Maryland","b",1968,"0",69.45
"1211","MD","Maryland","b",1969,"0",70.01
"1212","MD","Maryland","b",1970,"0",70.19
"1213","MD","Maryland","b",1971,"0",70.77
"1214","MD","Maryland","b",1972,"0",70.88
"1215","MD","Maryland","b",1973,"0",71.46
"1216","MD","Maryland","b",1974,"0",71.61
"1217","MD","Maryland","b",1975,"0",72.22
"1218","MD","Maryland","b",1976,"0",72.34
"1219","MD","Maryland","b",1977,"0",72.99
"1220","MD","Maryland","b",1978,"0",72.96
"1221","MD","Maryland","b",1979,"0",73.33
"1222","MD","Maryland","b",1980,"0",73.26
"1223","MD","Maryland","b",1981,"0",73.63
"1224","MD","Maryland","b",1982,"0",73.95
"1225","MD","Maryland","b",1983,"0",74.01
"1226","MD","Maryland","b",1984,"0",74.18
"1227","MD","Maryland","b",1985,"0",74.02
"1228","MD","Maryland","b",1986,"0",74.08
"1229","MD","Maryland","b",1987,"0",74.1
"1230","MD","Maryland","b",1988,"0",74.2
"1231","MD","Maryland","b",1989,"0",74.54
"1232","MD","Maryland","b",1990,"0",74.87
"1233","MD","Maryland","b",1991,"0",75.14
"1234","MD","Maryland","b",1992,"0",75.25
"1235","MD","Maryland","b",1993,"0",75.04
"1236","MD","Maryland","b",1994,"0",75.14
"1237","MD","Maryland","b",1995,"0",75.12
"1238","MD","Maryland","b",1996,"0",75.52
"1239","MD","Maryland","b",1997,"0",75.93
"1240","MD","Maryland","b",1998,"0",76.13
"1241","MD","Maryland","b",1999,"0",76.12
"1242","MD","Maryland","b",2000,"0",76.23
"1243","MD","Maryland","b",2001,"0",76.4
"1244","MD","Maryland","b",2002,"0",76.67
"1245","MD","Maryland","b",2003,"0",76.69
"1246","MD","Maryland","b",2004,"0",77.25
"1247","MD","Maryland","b",2005,"0",77.44
"1248","MD","Maryland","b",2006,"0",77.63
"1249","MD","Maryland","b",2007,"0",77.82
"1250","MD","Maryland","b",2008,"0",78.14
"1251","MD","Maryland","b",2009,"0",78.45
"1252","MD","Maryland","b",2010,"0",78.95
"1253","MD","Maryland","b",2011,"0",79.16
"1254","MD","Maryland","b",2012,"0",79.31
"1255","MD","Maryland","b",2013,"0",79.26
"1256","MD","Maryland","b",2014,"0",79.42
"1257","MD","Maryland","b",2015,"0",79.25
"1258","MD","Maryland","b",2016,"0",78.88
"1259","MD","Maryland","b",2017,"0",78.86
"1260","MD","Maryland","b",2018,"0",79.01
"1261","MA","Massachusetts","b",1959,"0",70.79
"1262","MA","Massachusetts","b",1960,"0",70.53
"1263","MA","Massachusetts","b",1961,"0",70.77
"1264","MA","Massachusetts","b",1962,"0",70.96
"1265","MA","Massachusetts","b",1963,"0",71.4
"1266","MA","Massachusetts","b",1964,"0",72.56
"1267","MA","Massachusetts","b",1965,"0",70.78
"1268","MA","Massachusetts","b",1966,"0",71.17
"1269","MA","Massachusetts","b",1967,"0",71.29
"1270","MA","Massachusetts","b",1968,"0",71.15
"1271","MA","Massachusetts","b",1969,"0",71.56
"1272","MA","Massachusetts","b",1970,"0",71.88
"1273","MA","Massachusetts","b",1971,"0",72.13
"1274","MA","Massachusetts","b",1972,"0",72.34
"1275","MA","Massachusetts","b",1973,"0",72.48
"1276","MA","Massachusetts","b",1974,"0",72.98
"1277","MA","Massachusetts","b",1975,"0",73.55
"1278","MA","Massachusetts","b",1976,"0",74.02
"1279","MA","Massachusetts","b",1977,"0",74.63
"1280","MA","Massachusetts","b",1978,"0",74.63
"1281","MA","Massachusetts","b",1979,"0",75.05
"1282","MA","Massachusetts","b",1980,"0",74.75
"1283","MA","Massachusetts","b",1981,"0",75.26
"1284","MA","Massachusetts","b",1982,"0",75.51
"1285","MA","Massachusetts","b",1983,"0",75.48
"1286","MA","Massachusetts","b",1984,"0",75.47
"1287","MA","Massachusetts","b",1985,"0",75.56
"1288","MA","Massachusetts","b",1986,"0",75.72
"1289","MA","Massachusetts","b",1987,"0",75.91
"1290","MA","Massachusetts","b",1988,"0",75.78
"1291","MA","Massachusetts","b",1989,"0",76.38
"1292","MA","Massachusetts","b",1990,"0",76.81
"1293","MA","Massachusetts","b",1991,"0",77.04
"1294","MA","Massachusetts","b",1992,"0",76.95
"1295","MA","Massachusetts","b",1993,"0",76.88
"1296","MA","Massachusetts","b",1994,"0",77.13
"1297","MA","Massachusetts","b",1995,"0",77.35
"1298","MA","Massachusetts","b",1996,"0",77.69
"1299","MA","Massachusetts","b",1997,"0",78.07
"1300","MA","Massachusetts","b",1998,"0",78.16
"1301","MA","Massachusetts","b",1999,"0",78.25
"1302","MA","Massachusetts","b",2000,"0",78.22
"1303","MA","Massachusetts","b",2001,"0",78.27
"1304","MA","Massachusetts","b",2002,"0",78.37
"1305","MA","Massachusetts","b",2003,"0",78.53
"1306","MA","Massachusetts","b",2004,"0",79.02
"1307","MA","Massachusetts","b",2005,"0",79.29
"1308","MA","Massachusetts","b",2006,"0",79.56
"1309","MA","Massachusetts","b",2007,"0",79.75
"1310","MA","Massachusetts","b",2008,"0",79.98
"1311","MA","Massachusetts","b",2009,"0",80.23
"1312","MA","Massachusetts","b",2010,"0",80.52
"1313","MA","Massachusetts","b",2011,"0",80.55
"1314","MA","Massachusetts","b",2012,"0",80.86
"1315","MA","Massachusetts","b",2013,"0",80.75
"1316","MA","Massachusetts","b",2014,"0",80.65
"1317","MA","Massachusetts","b",2015,"0",80.32
"1318","MA","Massachusetts","b",2016,"0",80.5
"1319","MA","Massachusetts","b",2017,"0",80.37
"1320","MA","Massachusetts","b",2018,"0",80.5
"1321","MI","Michigan","b",1959,"0",70.13
"1322","MI","Michigan","b",1960,"0",70.18
"1323","MI","Michigan","b",1961,"0",70.53
"1324","MI","Michigan","b",1962,"0",70.42
"1325","MI","Michigan","b",1963,"0",70.17
"1326","MI","Michigan","b",1964,"0",70.34
"1327","MI","Michigan","b",1965,"0",70.24
"1328","MI","Michigan","b",1966,"0",70.17
"1329","MI","Michigan","b",1967,"0",70.29
"1330","MI","Michigan","b",1968,"0",70.12
"1331","MI","Michigan","b",1969,"0",70.4
"1332","MI","Michigan","b",1970,"0",70.7
"1333","MI","Michigan","b",1971,"0",70.83
"1334","MI","Michigan","b",1972,"0",70.92
"1335","MI","Michigan","b",1973,"0",71.03
"1336","MI","Michigan","b",1974,"0",71.66
"1337","MI","Michigan","b",1975,"0",72.16
"1338","MI","Michigan","b",1976,"0",72.39
"1339","MI","Michigan","b",1977,"0",72.89
"1340","MI","Michigan","b",1978,"0",73.09
"1341","MI","Michigan","b",1979,"0",73.59
"1342","MI","Michigan","b",1980,"0",73.65
"1343","MI","Michigan","b",1981,"0",73.74
"1344","MI","Michigan","b",1982,"0",74.01
"1345","MI","Michigan","b",1983,"0",74.09
"1346","MI","Michigan","b",1984,"0",74.28
"1347","MI","Michigan","b",1985,"0",74.13
"1348","MI","Michigan","b",1986,"0",74.17
"1349","MI","Michigan","b",1987,"0",74.4
"1350","MI","Michigan","b",1988,"0",74.59
"1351","MI","Michigan","b",1989,"0",74.84
"1352","MI","Michigan","b",1990,"0",75.14
"1353","MI","Michigan","b",1991,"0",75.18
"1354","MI","Michigan","b",1992,"0",75.59
"1355","MI","Michigan","b",1993,"0",75.35
"1356","MI","Michigan","b",1994,"0",75.53
"1357","MI","Michigan","b",1995,"0",75.71
"1358","MI","Michigan","b",1996,"0",76.02
"1359","MI","Michigan","b",1997,"0",76.24
"1360","MI","Michigan","b",1998,"0",76.24
"1361","MI","Michigan","b",1999,"0",76.14
"1362","MI","Michigan","b",2000,"0",76.35
"1363","MI","Michigan","b",2001,"0",76.63
"1364","MI","Michigan","b",2002,"0",76.62
"1365","MI","Michigan","b",2003,"0",76.93
"1366","MI","Michigan","b",2004,"0",77.34
"1367","MI","Michigan","b",2005,"0",77.24
"1368","MI","Michigan","b",2006,"0",77.54
"1369","MI","Michigan","b",2007,"0",77.63
"1370","MI","Michigan","b",2008,"0",77.68
"1371","MI","Michigan","b",2009,"0",78
"1372","MI","Michigan","b",2010,"0",78.04
"1373","MI","Michigan","b",2011,"0",78.09
"1374","MI","Michigan","b",2012,"0",78.22
"1375","MI","Michigan","b",2013,"0",78.13
"1376","MI","Michigan","b",2014,"0",78.12
"1377","MI","Michigan","b",2015,"0",78.06
"1378","MI","Michigan","b",2016,"0",77.96
"1379","MI","Michigan","b",2017,"0",77.99
"1380","MI","Michigan","b",2018,"0",78
"1381","MN","Minnesota","b",1959,"0",71.81
"1382","MN","Minnesota","b",1960,"0",71.82
"1383","MN","Minnesota","b",1961,"0",72.24
"1384","MN","Minnesota","b",1962,"0",72.28
"1385","MN","Minnesota","b",1963,"0",72.18
"1386","MN","Minnesota","b",1964,"0",72.21
"1387","MN","Minnesota","b",1965,"0",72.47
"1388","MN","Minnesota","b",1966,"0",72.36
"1389","MN","Minnesota","b",1967,"0",72.61
"1390","MN","Minnesota","b",1968,"0",72.52
"1391","MN","Minnesota","b",1969,"0",72.83
"1392","MN","Minnesota","b",1970,"0",73.03
"1393","MN","Minnesota","b",1971,"0",73.28
"1394","MN","Minnesota","b",1972,"0",73.22
"1395","MN","Minnesota","b",1973,"0",73.79
"1396","MN","Minnesota","b",1974,"0",74.28
"1397","MN","Minnesota","b",1975,"0",74.73
"1398","MN","Minnesota","b",1976,"0",75.03
"1399","MN","Minnesota","b",1977,"0",75.52
"1400","MN","Minnesota","b",1978,"0",75.4
"1401","MN","Minnesota","b",1979,"0",76.13
"1402","MN","Minnesota","b",1980,"0",76.08
"1403","MN","Minnesota","b",1981,"0",76.48
"1404","MN","Minnesota","b",1982,"0",76.83
"1405","MN","Minnesota","b",1983,"0",76.78
"1406","MN","Minnesota","b",1984,"0",76.94
"1407","MN","Minnesota","b",1985,"0",76.89
"1408","MN","Minnesota","b",1986,"0",76.89
"1409","MN","Minnesota","b",1987,"0",77.33
"1410","MN","Minnesota","b",1988,"0",77.27
"1411","MN","Minnesota","b",1989,"0",77.84
"1412","MN","Minnesota","b",1990,"0",77.84
"1413","MN","Minnesota","b",1991,"0",77.87
"1414","MN","Minnesota","b",1992,"0",78.15
"1415","MN","Minnesota","b",1993,"0",78
"1416","MN","Minnesota","b",1994,"0",78.09
"1417","MN","Minnesota","b",1995,"0",78
"1418","MN","Minnesota","b",1996,"0",78.38
"1419","MN","Minnesota","b",1997,"0",78.76
"1420","MN","Minnesota","b",1998,"0",78.86
"1421","MN","Minnesota","b",1999,"0",78.69
"1422","MN","Minnesota","b",2000,"0",79.02
"1423","MN","Minnesota","b",2001,"0",79.23
"1424","MN","Minnesota","b",2002,"0",79.2
"1425","MN","Minnesota","b",2003,"0",79.66
"1426","MN","Minnesota","b",2004,"0",80.01
"1427","MN","Minnesota","b",2005,"0",80.1
"1428","MN","Minnesota","b",2006,"0",80.33
"1429","MN","Minnesota","b",2007,"0",80.59
"1430","MN","Minnesota","b",2008,"0",80.42
"1431","MN","Minnesota","b",2009,"0",80.84
"1432","MN","Minnesota","b",2010,"0",80.83
"1433","MN","Minnesota","b",2011,"0",80.85
"1434","MN","Minnesota","b",2012,"0",81
"1435","MN","Minnesota","b",2013,"0",80.92
"1436","MN","Minnesota","b",2014,"0",81.02
"1437","MN","Minnesota","b",2015,"0",80.85
"1438","MN","Minnesota","b",2016,"0",80.89
"1439","MN","Minnesota","b",2017,"0",80.79
"1440","MN","Minnesota","b",2018,"0",80.88
"1441","MS","Mississippi","b",1959,"0",67.83
"1442","MS","Mississippi","b",1960,"0",67.63
"1443","MS","Mississippi","b",1961,"0",68.29
"1444","MS","Mississippi","b",1962,"0",67.54
"1445","MS","Mississippi","b",1963,"0",67.22
"1446","MS","Mississippi","b",1964,"0",67.76
"1447","MS","Mississippi","b",1965,"0",67.88
"1448","MS","Mississippi","b",1966,"0",67.55
"1449","MS","Mississippi","b",1967,"0",68.04
"1450","MS","Mississippi","b",1968,"0",67.66
"1451","MS","Mississippi","b",1969,"0",67.65
"1452","MS","Mississippi","b",1970,"0",68.36
"1453","MS","Mississippi","b",1971,"0",68.64
"1454","MS","Mississippi","b",1972,"0",68.92
"1455","MS","Mississippi","b",1973,"0",69.07
"1456","MS","Mississippi","b",1974,"0",70.09
"1457","MS","Mississippi","b",1975,"0",70.59
"1458","MS","Mississippi","b",1976,"0",70.81
"1459","MS","Mississippi","b",1977,"0",71.23
"1460","MS","Mississippi","b",1978,"0",71.37
"1461","MS","Mississippi","b",1979,"0",71.86
"1462","MS","Mississippi","b",1980,"0",71.8
"1463","MS","Mississippi","b",1981,"0",72.28
"1464","MS","Mississippi","b",1982,"0",72.63
"1465","MS","Mississippi","b",1983,"0",72.65
"1466","MS","Mississippi","b",1984,"0",72.81
"1467","MS","Mississippi","b",1985,"0",72.67
"1468","MS","Mississippi","b",1986,"0",72.91
"1469","MS","Mississippi","b",1987,"0",72.87
"1470","MS","Mississippi","b",1988,"0",73.14
"1471","MS","Mississippi","b",1989,"0",72.85
"1472","MS","Mississippi","b",1990,"0",73.07
"1473","MS","Mississippi","b",1991,"0",73.07
"1474","MS","Mississippi","b",1992,"0",73.22
"1475","MS","Mississippi","b",1993,"0",72.95
"1476","MS","Mississippi","b",1994,"0",72.95
"1477","MS","Mississippi","b",1995,"0",73.07
"1478","MS","Mississippi","b",1996,"0",73.43
"1479","MS","Mississippi","b",1997,"0",73.38
"1480","MS","Mississippi","b",1998,"0",73.43
"1481","MS","Mississippi","b",1999,"0",73.44
"1482","MS","Mississippi","b",2000,"0",73.39
"1483","MS","Mississippi","b",2001,"0",73.7
"1484","MS","Mississippi","b",2002,"0",73.59
"1485","MS","Mississippi","b",2003,"0",73.8
"1486","MS","Mississippi","b",2004,"0",74.13
"1487","MS","Mississippi","b",2005,"0",73.71
"1488","MS","Mississippi","b",2006,"0",73.97
"1489","MS","Mississippi","b",2007,"0",74.38
"1490","MS","Mississippi","b",2008,"0",74.4
"1491","MS","Mississippi","b",2009,"0",74.85
"1492","MS","Mississippi","b",2010,"0",74.82
"1493","MS","Mississippi","b",2011,"0",74.81
"1494","MS","Mississippi","b",2012,"0",75.06
"1495","MS","Mississippi","b",2013,"0",74.72
"1496","MS","Mississippi","b",2014,"0",74.91
"1497","MS","Mississippi","b",2015,"0",74.64
"1498","MS","Mississippi","b",2016,"0",74.74
"1499","MS","Mississippi","b",2017,"0",74.74
"1500","MS","Mississippi","b",2018,"0",74.89
"1501","MO","Missouri","b",1959,"0",70.46
"1502","MO","Missouri","b",1960,"0",70.24
"1503","MO","Missouri","b",1961,"0",70.73
"1504","MO","Missouri","b",1962,"0",70.48
"1505","MO","Missouri","b",1963,"0",70.21
"1506","MO","Missouri","b",1964,"0",70.45
"1507","MO","Missouri","b",1965,"0",70.37
"1508","MO","Missouri","b",1966,"0",70.23
"1509","MO","Missouri","b",1967,"0",70.56
"1510","MO","Missouri","b",1968,"0",70.28
"1511","MO","Missouri","b",1969,"0",70.2
"1512","MO","Missouri","b",1970,"0",70.63
"1513","MO","Missouri","b",1971,"0",71.14
"1514","MO","Missouri","b",1972,"0",71.19
"1515","MO","Missouri","b",1973,"0",71.3
"1516","MO","Missouri","b",1974,"0",71.91
"1517","MO","Missouri","b",1975,"0",72.43
"1518","MO","Missouri","b",1976,"0",72.68
"1519","MO","Missouri","b",1977,"0",73
"1520","MO","Missouri","b",1978,"0",73.05
"1521","MO","Missouri","b",1979,"0",73.72
"1522","MO","Missouri","b",1980,"0",73.62
"1523","MO","Missouri","b",1981,"0",74.06
"1524","MO","Missouri","b",1982,"0",74.46
"1525","MO","Missouri","b",1983,"0",74.49
"1526","MO","Missouri","b",1984,"0",74.73
"1527","MO","Missouri","b",1985,"0",74.69
"1528","MO","Missouri","b",1986,"0",74.76
"1529","MO","Missouri","b",1987,"0",74.84
"1530","MO","Missouri","b",1988,"0",74.98
"1531","MO","Missouri","b",1989,"0",75.17
"1532","MO","Missouri","b",1990,"0",75.29
"1533","MO","Missouri","b",1991,"0",75.25
"1534","MO","Missouri","b",1992,"0",75.51
"1535","MO","Missouri","b",1993,"0",75.18
"1536","MO","Missouri","b",1994,"0",75.23
"1537","MO","Missouri","b",1995,"0",75.33
"1538","MO","Missouri","b",1996,"0",75.67
"1539","MO","Missouri","b",1997,"0",75.77
"1540","MO","Missouri","b",1998,"0",75.82
"1541","MO","Missouri","b",1999,"0",75.78
"1542","MO","Missouri","b",2000,"0",76.08
"1543","MO","Missouri","b",2001,"0",76.18
"1544","MO","Missouri","b",2002,"0",76.03
"1545","MO","Missouri","b",2003,"0",76.25
"1546","MO","Missouri","b",2004,"0",76.66
"1547","MO","Missouri","b",2005,"0",76.64
"1548","MO","Missouri","b",2006,"0",76.74
"1549","MO","Missouri","b",2007,"0",77.13
"1550","MO","Missouri","b",2008,"0",76.86
"1551","MO","Missouri","b",2009,"0",77.32
"1552","MO","Missouri","b",2010,"0",77.42
"1553","MO","Missouri","b",2011,"0",77.48
"1554","MO","Missouri","b",2012,"0",77.63
"1555","MO","Missouri","b",2013,"0",77.59
"1556","MO","Missouri","b",2014,"0",77.58
"1557","MO","Missouri","b",2015,"0",77.34
"1558","MO","Missouri","b",2016,"0",77.36
"1559","MO","Missouri","b",2017,"0",77.17
"1560","MO","Missouri","b",2018,"0",76.99
"1561","MT","Montana","b",1959,"0",69.25
"1562","MT","Montana","b",1960,"0",69.56
"1563","MT","Montana","b",1961,"0",69.95
"1564","MT","Montana","b",1962,"0",70.31
"1565","MT","Montana","b",1963,"0",70.19
"1566","MT","Montana","b",1964,"0",69.57
"1567","MT","Montana","b",1965,"0",70.16
"1568","MT","Montana","b",1966,"0",69.99
"1569","MT","Montana","b",1967,"0",70.37
"1570","MT","Montana","b",1968,"0",70.89
"1571","MT","Montana","b",1969,"0",70.48
"1572","MT","Montana","b",1970,"0",70.79
"1573","MT","Montana","b",1971,"0",70.65
"1574","MT","Montana","b",1972,"0",70.79
"1575","MT","Montana","b",1973,"0",71.15
"1576","MT","Montana","b",1974,"0",72.26
"1577","MT","Montana","b",1975,"0",72.61
"1578","MT","Montana","b",1976,"0",72.4
"1579","MT","Montana","b",1977,"0",73.46
"1580","MT","Montana","b",1978,"0",73.97
"1581","MT","Montana","b",1979,"0",74.15
"1582","MT","Montana","b",1980,"0",73.81
"1583","MT","Montana","b",1981,"0",74.07
"1584","MT","Montana","b",1982,"0",74.65
"1585","MT","Montana","b",1983,"0",74.98
"1586","MT","Montana","b",1984,"0",75.28
"1587","MT","Montana","b",1985,"0",75.56
"1588","MT","Montana","b",1986,"0",75.58
"1589","MT","Montana","b",1987,"0",76
"1590","MT","Montana","b",1988,"0",76.28
"1591","MT","Montana","b",1989,"0",76.23
"1592","MT","Montana","b",1990,"0",76.36
"1593","MT","Montana","b",1991,"0",76.47
"1594","MT","Montana","b",1992,"0",76.63
"1595","MT","Montana","b",1993,"0",76.41
"1596","MT","Montana","b",1994,"0",76.89
"1597","MT","Montana","b",1995,"0",76.66
"1598","MT","Montana","b",1996,"0",76.9
"1599","MT","Montana","b",1997,"0",77.08
"1600","MT","Montana","b",1998,"0",77.23
"1601","MT","Montana","b",1999,"0",77.16
"1602","MT","Montana","b",2000,"0",77.29
"1603","MT","Montana","b",2001,"0",77.48
"1604","MT","Montana","b",2002,"0",77.12
"1605","MT","Montana","b",2003,"0",77.23
"1606","MT","Montana","b",2004,"0",78.13
"1607","MT","Montana","b",2005,"0",77.68
"1608","MT","Montana","b",2006,"0",78.04
"1609","MT","Montana","b",2007,"0",78.19
"1610","MT","Montana","b",2008,"0",77.97
"1611","MT","Montana","b",2009,"0",78.29
"1612","MT","Montana","b",2010,"0",78.57
"1613","MT","Montana","b",2011,"0",78.42
"1614","MT","Montana","b",2012,"0",78.88
"1615","MT","Montana","b",2013,"0",78.4
"1616","MT","Montana","b",2014,"0",78.91
"1617","MT","Montana","b",2015,"0",78.12
"1618","MT","Montana","b",2016,"0",78.5
"1619","MT","Montana","b",2017,"0",78.61
"1620","MT","Montana","b",2018,"0",79.05
"1621","NE","Nebraska","b",1959,"0",71.9
"1622","NE","Nebraska","b",1960,"0",71.97
"1623","NE","Nebraska","b",1961,"0",72.19
"1624","NE","Nebraska","b",1962,"0",72.21
"1625","NE","Nebraska","b",1963,"0",72.09
"1626","NE","Nebraska","b",1964,"0",71.91
"1627","NE","Nebraska","b",1965,"0",71.98
"1628","NE","Nebraska","b",1966,"0",72.21
"1629","NE","Nebraska","b",1967,"0",72.58
"1630","NE","Nebraska","b",1968,"0",72.34
"1631","NE","Nebraska","b",1969,"0",72.61
"1632","NE","Nebraska","b",1970,"0",72.51
"1633","NE","Nebraska","b",1971,"0",72.74
"1634","NE","Nebraska","b",1972,"0",72.92
"1635","NE","Nebraska","b",1973,"0",73.39
"1636","NE","Nebraska","b",1974,"0",73.59
"1637","NE","Nebraska","b",1975,"0",74.08
"1638","NE","Nebraska","b",1976,"0",74.39
"1639","NE","Nebraska","b",1977,"0",74.83
"1640","NE","Nebraska","b",1978,"0",75.03
"1641","NE","Nebraska","b",1979,"0",75.53
"1642","NE","Nebraska","b",1980,"0",75.37
"1643","NE","Nebraska","b",1981,"0",75.65
"1644","NE","Nebraska","b",1982,"0",75.98
"1645","NE","Nebraska","b",1983,"0",76.16
"1646","NE","Nebraska","b",1984,"0",76.33
"1647","NE","Nebraska","b",1985,"0",76.38
"1648","NE","Nebraska","b",1986,"0",76.38
"1649","NE","Nebraska","b",1987,"0",76.5
"1650","NE","Nebraska","b",1988,"0",76.57
"1651","NE","Nebraska","b",1989,"0",76.83
"1652","NE","Nebraska","b",1990,"0",76.91
"1653","NE","Nebraska","b",1991,"0",77.17
"1654","NE","Nebraska","b",1992,"0",77.48
"1655","NE","Nebraska","b",1993,"0",77.14
"1656","NE","Nebraska","b",1994,"0",77.33
"1657","NE","Nebraska","b",1995,"0",77.55
"1658","NE","Nebraska","b",1996,"0",77.4
"1659","NE","Nebraska","b",1997,"0",77.7
"1660","NE","Nebraska","b",1998,"0",77.89
"1661","NE","Nebraska","b",1999,"0",77.72
"1662","NE","Nebraska","b",2000,"0",78.28
"1663","NE","Nebraska","b",2001,"0",78.3
"1664","NE","Nebraska","b",2002,"0",77.91
"1665","NE","Nebraska","b",2003,"0",78.44
"1666","NE","Nebraska","b",2004,"0",78.99
"1667","NE","Nebraska","b",2005,"0",78.94
"1668","NE","Nebraska","b",2006,"0",79.13
"1669","NE","Nebraska","b",2007,"0",79
"1670","NE","Nebraska","b",2008,"0",79.08
"1671","NE","Nebraska","b",2009,"0",79.62
"1672","NE","Nebraska","b",2010,"0",79.65
"1673","NE","Nebraska","b",2011,"0",79.58
"1674","NE","Nebraska","b",2012,"0",79.61
"1675","NE","Nebraska","b",2013,"0",79.74
"1676","NE","Nebraska","b",2014,"0",79.53
"1677","NE","Nebraska","b",2015,"0",79.25
"1678","NE","Nebraska","b",2016,"0",79.67
"1679","NE","Nebraska","b",2017,"0",79.4
"1680","NE","Nebraska","b",2018,"0",79.45
"1681","NV","Nevada","b",1959,"0",67.88
"1682","NV","Nevada","b",1960,"0",67.61
"1683","NV","Nevada","b",1961,"0",68.05
"1684","NV","Nevada","b",1962,"0",68.25
"1685","NV","Nevada","b",1963,"0",67.74
"1686","NV","Nevada","b",1964,"0",67.69
"1687","NV","Nevada","b",1965,"0",68.19
"1688","NV","Nevada","b",1966,"0",68.7
"1689","NV","Nevada","b",1967,"0",69.42
"1690","NV","Nevada","b",1968,"0",68.87
"1691","NV","Nevada","b",1969,"0",69.28
"1692","NV","Nevada","b",1970,"0",69.31
"1693","NV","Nevada","b",1971,"0",69.76
"1694","NV","Nevada","b",1972,"0",70.47
"1695","NV","Nevada","b",1973,"0",70.72
"1696","NV","Nevada","b",1974,"0",71.06
"1697","NV","Nevada","b",1975,"0",71.7
"1698","NV","Nevada","b",1976,"0",72.36
"1699","NV","Nevada","b",1977,"0",72.38
"1700","NV","Nevada","b",1978,"0",72.82
"1701","NV","Nevada","b",1979,"0",72.9
"1702","NV","Nevada","b",1980,"0",72.6
"1703","NV","Nevada","b",1981,"0",73.47
"1704","NV","Nevada","b",1982,"0",73.32
"1705","NV","Nevada","b",1983,"0",74.1
"1706","NV","Nevada","b",1984,"0",74.05
"1707","NV","Nevada","b",1985,"0",74
"1708","NV","Nevada","b",1986,"0",74.24
"1709","NV","Nevada","b",1987,"0",74.27
"1710","NV","Nevada","b",1988,"0",74.12
"1711","NV","Nevada","b",1989,"0",74.62
"1712","NV","Nevada","b",1990,"0",74.52
"1713","NV","Nevada","b",1991,"0",74.53
"1714","NV","Nevada","b",1992,"0",75.13
"1715","NV","Nevada","b",1993,"0",74.9
"1716","NV","Nevada","b",1994,"0",74.83
"1717","NV","Nevada","b",1995,"0",75.11
"1718","NV","Nevada","b",1996,"0",75.19
"1719","NV","Nevada","b",1997,"0",75.76
"1720","NV","Nevada","b",1998,"0",75.54
"1721","NV","Nevada","b",1999,"0",75.65
"1722","NV","Nevada","b",2000,"0",75.94
"1723","NV","Nevada","b",2001,"0",75.96
"1724","NV","Nevada","b",2002,"0",76.09
"1725","NV","Nevada","b",2003,"0",75.95
"1726","NV","Nevada","b",2004,"0",76.39
"1727","NV","Nevada","b",2005,"0",76.08
"1728","NV","Nevada","b",2006,"0",76.58
"1729","NV","Nevada","b",2007,"0",77.04
"1730","NV","Nevada","b",2008,"0",77.26
"1731","NV","Nevada","b",2009,"0",77.67
"1732","NV","Nevada","b",2010,"0",77.81
"1733","NV","Nevada","b",2011,"0",77.75
"1734","NV","Nevada","b",2012,"0",78.1
"1735","NV","Nevada","b",2013,"0",78.04
"1736","NV","Nevada","b",2014,"0",78.22
"1737","NV","Nevada","b",2015,"0",78.09
"1738","NV","Nevada","b",2016,"0",77.95
"1739","NV","Nevada","b",2017,"0",78.04
"1740","NV","Nevada","b",2018,"0",78.41
"1741","NH","New Hampshire","b",1959,"0",70.46
"1742","NH","New Hampshire","b",1960,"0",70.72
"1743","NH","New Hampshire","b",1961,"0",70.81
"1744","NH","New Hampshire","b",1962,"0",71.03
"1745","NH","New Hampshire","b",1963,"0",70.45
"1746","NH","New Hampshire","b",1964,"0",70.65
"1747","NH","New Hampshire","b",1965,"0",70.72
"1748","NH","New Hampshire","b",1966,"0",70.97
"1749","NH","New Hampshire","b",1967,"0",71.06
"1750","NH","New Hampshire","b",1968,"0",70.97
"1751","NH","New Hampshire","b",1969,"0",70.97
"1752","NH","New Hampshire","b",1970,"0",71.55
"1753","NH","New Hampshire","b",1971,"0",71.66
"1754","NH","New Hampshire","b",1972,"0",72.15
"1755","NH","New Hampshire","b",1973,"0",72.33
"1756","NH","New Hampshire","b",1974,"0",72.55
"1757","NH","New Hampshire","b",1975,"0",73.79
"1758","NH","New Hampshire","b",1976,"0",73.85
"1759","NH","New Hampshire","b",1977,"0",74.58
"1760","NH","New Hampshire","b",1978,"0",74.67
"1761","NH","New Hampshire","b",1979,"0",74.87
"1762","NH","New Hampshire","b",1980,"0",75.09
"1763","NH","New Hampshire","b",1981,"0",75.23
"1764","NH","New Hampshire","b",1982,"0",75.58
"1765","NH","New Hampshire","b",1983,"0",75.62
"1766","NH","New Hampshire","b",1984,"0",75.72
"1767","NH","New Hampshire","b",1985,"0",75.43
"1768","NH","New Hampshire","b",1986,"0",75.76
